domain,validated,confidence,entity_type,evidence_pages,supporting_snippets,reasoning
doctorsim.com,True,0.9,unknown,https://www.doctorsim.com/fr/ml/topup-phone/mali-moovafrica | https://www.doctorsim.com/fr/ml/topup-phone/mali-moovafrica,"Topping up or sending money to any prepaid phone from Moov Africa Mali has never been easier. Top up with a wide range of secure payment methods. Pay in the currency of your choice. 100% safe and reliable. | How do I pay to top up my phone from Moov Africa Mali ? By using one of our secure payment methods which include credit and/or debit card, PayPal, Apple Pay, Cryptocurrency, Visa, MasterCard and American Express...","The provided text and chunks only describe Doctorsim as a service enabling prepaid phone top-ups using multiple payment methods including cards and digital payments. There is no mention of Doctorsim directly offering smartphone financing, installments, leasing, or underwriting. The only referenced company is Moov Africa Mali as a mobile network operator whose airtime is recharged. Therefore, Doctorsim is not a provider of smartphone financing and the entity type is 'unknown' as related to the target category.","{""name"": ""Doctorsim"", ""domain"": ""doctorsim.com"", ""url"": ""https://www.doctorsim.com/fr/ml/topup-phone/mali-moovafrica"", ""role"": ""online phone top-up service provider"", ""financing_responsibility"": ""None"", ""target_relevance"": ""No direct relevance to smartphone financing"", ""quote"": ""Topping up or sending money to any prepaid phone from Moov Africa Mali has never been easier. ... Top up with a wide range of secure payment methods. Pay in the currency of your choice. 100% safe and reliable."", ""source_url"": ""https://www.doctorsim.com/fr/ml/topup-phone/mali-moovafrica"", ""notes"": ""Doctorsim provides mobile phone top-up services, including payment through multiple secure methods, but there is no indication it directly provides smartphone financing or installment sales.""}","[{""name"": ""Moov Africa Mali"", ""domain"": ""unknown"", ""url"": """", ""role"": ""mobile network operator/recharge target"", ""financing_responsibility"": ""None"", ""target_relevance"": ""No direct relevance to smartphone financing"", ""quote"": ""How do I pay to top up my phone from Moov Africa Mali ? By using one of our secure payment methods which include credit and/or debit card, PayPal, Apple Pay, Cryptocurrency, Visa, MasterCard and American Express..."", ""source_url"": ""https://www.doctorsim.com/fr/ml/topup-phone/mali-moovafrica"", ""notes"": ""Moov Africa Mali is mentioned only as a mobile network provider whose airtime can be recharged via Doctorsim.""}]",0.95,False,,,[]
baluwo.com,True,0.9,unknown,https://baluwo.com/fr/afrique/mali/recharge-mobile-mali | https://baluwo.com/fr/afrique/mali/recharge-mobile-mali,"Vous pouvez recharger un téléphone portable maliens directement sur notre plateforme, de manière rapide, simple et surtout sûre. | Vous pouvez également recharger du crédit avec Malitel , l’un des principaux fournisseurs dans ce pays.","The retrieved pages focus exclusively on Baluwo's service for mobile credit recharge and sending money to Mali. Multiple references confirm that Baluwo operates a platform to top-up mobile credit for Malian operators like Malitel and Telecel. There is no mention or implication that Baluwo offers smartphone financing, installment plans, leasing, or any financial service related to smartphone acquisition. The referenced entities are mobile network operators, not financing providers. Thus, the page company role relevant to smartphone financing is unknown, as it does not directly provide or finance this service.","{""name"": ""Baluwo"", ""domain"": ""baluwo.com"", ""url"": ""https://baluwo.com/fr/afrique/mali/recharge-mobile-mali"", ""role"": ""provider"", ""financing_responsibility"": ""none"", ""target_relevance"": ""none"", ""quote"": ""Baluwo propose un service exclusif de recharge de crédit mobile au Mali via sa plateforme, permettant de recharger un téléphone portable malien directement, en ligne et instantanément."", ""source_url"": ""https://baluwo.com/fr/afrique/mali/recharge-mobile-mali"", ""notes"": ""Baluwo provides mobile credit recharge services but does not provide smartphone financing services in installments or related financial products.""}","[{""name"": ""Malitel"", ""domain"": ""unknown"", ""url"": ""https://baluwo.com/fr/afrique/mali/recharge-mobile-mali"", ""role"": ""mobile operator partner"", ""financing_responsibility"": ""none"", ""target_relevance"": ""none"", ""quote"": ""Vous pouvez également recharger du crédit avec Malitel, l’un des principaux fournisseurs dans ce pays, en toute transparence et sécurité."", ""source_url"": ""https://baluwo.com/fr/afrique/mali/recharge-mobile-mali"", ""notes"": ""Malitel is referenced as a mobile phone operator partner for mobile credit top-up.""}, {""name"": ""Telecel"", ""domain"": ""unknown"", ""url"": ""https://baluwo.com/fr/afrique/mali/recharge-mobile-mali"", ""role"": ""mobile operator partner"", ""financing_responsibility"": ""none"", ""target_relevance"": ""none"", ""quote"": ""Vous pouvez aussi recharger un portable Telecel au Mali, l’une des entreprises de référence dans ce pays africain."", ""source_url"": ""https://baluwo.com/fr/afrique/mali/recharge-mobile-mali"", ""notes"": ""Telecel is referenced as another mobile operator partner for mobile credit top-up.""}]",0.95,False,,,[]
libon.com,True,0.9,unknown,https://www.libon.com/offre/ml-recharge | https://www.libon.com/offre/ml-recharge,"Choose a topup from our Airtime, Internet or Bundle services... Buy Your minutes directly on the app or at one of our points of sale... Top-up your loved ones' electricity wherever you are | Install the application on your mobile and create an account... No hidden costs: the price displayed is the price paid","The retrieved page content exclusively describes Libon's services for prepaid airtime, data, and electricity top-ups, along with international calling. There is no mention of smartphone financing, installment plans, or any financing responsibility by Libon. No partner or third party is referenced in relation to smartphone financing. The company represented by the page does not directly provide the target category service 'smartphone_financing'. Thus, the entity type is 'unknown' given insufficient evidence.","{""name"": ""Libon"", ""domain"": ""libon.com"", ""url"": ""https://www.libon.com/offre/ml-recharge"", ""role"": ""service provider of international calls, airtime, data, and electricity top-up services"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""none"", ""quote"": ""Install the application on your mobile and create an account... Buy your minutes directly on the app or at one of our points of sale... Choose a topup from our Airtime, Internet or Bundle services... Top-up your loved ones' electricity wherever you are"", ""source_url"": ""https://www.libon.com/offre/ml-recharge"", ""notes"": ""Libon provides mobile airtime, internet data top-ups and electricity top-ups but no mentions of smartphone financing, installment sales, or leasing.""}",[],1.0,False,,,[]
orangemoney.fr,True,0.85,partner_only,https://orangemoney.fr/envoyer-de-l-argent-au-mali | https://orangemoney.fr/envoyer-de-l-argent-au-mali,Votre proche pourra retirer de l’argent au Mali mais également : Régler ses factures au Mali facilement auprès de sociétés partenaires directement avec son téléphone portable. | SINGA NI MARA : offre d’épargne et de pico/micro-crédit aux particuliers.,"The retrieved text from orangemoney.fr describes a mobile money service primarily for sending money, paying bills, purchasing airtime, and related financial services. There is mention of micro-credit from a partner (SINGA NI MARA) but no direct evidence that Orangemoney FR itself provides smartphone financing or installment sales/leasing. Therefore, the entity_type is partner_only with Orangemoney FR as the page company and SINGA NI MARA as a financing partner. No aggregator or direct provider role is found.","{""name"": ""Orangemoney FR"", ""domain"": ""orangemoney.fr"", ""url"": ""https://orangemoney.fr/envoyer-de-l-argent-au-mali"", ""role"": ""provider of mobile money and international money transfer services"", ""financing_responsibility"": ""Not explicitly stated for smartphone financing; focuses on money transfer, bill payment, airtime recharge"", ""target_relevance"": ""No clear evidence of direct smartphone financing service"", ""quote"": ""Votre proche pourra retirer de l’argent au Mali mais également : Régler ses factures au Mali facilement auprès de sociétés partenaires directement avec son téléphone portable... Achetez des recharges prépayées... Transférer de l’argent au Mali ou ailleurs à l’international"", ""source_url"": ""https://orangemoney.fr/envoyer-de-l-argent-au-mali"", ""notes"": ""The page and chunks describe Orange Money services related to mobile money, bill payments, airtime top-ups, and international money transfers. No mention of smartphone financing or installment sales or leasing of smartphones is found.""}","[{""name"": ""NSIA"", ""domain"": ""unknown"", ""url"": """", ""role"": ""partner providing epargne rémunérée (savings) service accessible via mobile"", ""financing_responsibility"": ""Savings product only, no smartphone financing"", ""target_relevance"": ""irrelevant to smartphone financing"", ""quote"": ""Sini Tono de NSIA : épargne rémunérée sur votre mobile."", ""source_url"": ""https://orangemoney.fr/envoyer-de-l-argent-au-mali"", ""notes"": ""Mentioned as a partner offering savings products via mobile, not related to smartphone financing.""}, {""name"": ""Rapido"", ""domain"": ""unknown"", ""url"": """", ""role"": ""service allowing Orange Money clients to make merchant payments"", ""financing_responsibility"": ""Not financing, payment facilitator"", ""target_relevance"": ""irrelevant to smartphone financing"", ""quote"": ""Rapido : service qui permet aux clients Orange Money d’effectuer des paiements marchands."", ""source_url"": ""https://orangemoney.fr/envoyer-de-l-argent-au-mali"", ""notes"": ""Payment service, no financing indicated.""}, {""name"": ""SINGA NI MARA"", ""domain"": ""unknown"", ""url"": """", ""role"": ""partner providing micro-credit and savings offers"", ""financing_responsibility"": ""Micro-credit, but no clear indication that Orangemoney FR finances smartphones"", ""target_relevance"": ""potentially relevant to financing but no direct link to smartphone financing"", ""quote"": ""SINGA NI MARA : offre d’épargne et de pico/micro-crédit aux particuliers."", ""source_url"": ""https://orangemoney.fr/envoyer-de-l-argent-au-mali"", ""notes"": ""Mentioned micro-credit offer, but no direct mention of smartphone financing or installment sales.""}]",0.9,False,SINGA NI MARA; partner offering micro-credit and savings products to individuals; financing responsibility: micro-credit products but no direct smartphone financing explicitly stated; relationship: financing partner mentioned on Orangemoney FR site.,,[]
bossrevolution.com,True,0.9,unknown,https://www.bossrevolution.com/en-us/country/mali/international-mobile-topup | https://www.bossrevolution.com/en-us/country/mali/international-mobile-topup,Our online top-up platform lets you add airtime credit to mobile phones in over 100 countries with just a few simple clicks. Send mobile airtime and top up digitally using our web or mobile app. | You can even recharge mobile data as well as calling time!,"The retrieved chunks from the bossrevolution.com domain all describe services related to mobile airtime top-up and international calling. There is no mention or indication that Bossrevolution sells smartphones or offers smartphone financing, leasing, or installment payment plans. Thus, they do not directly provide the target category 'smartphone_financing'. No other companies or partners are mentioned as providing smartphone financing on the page.","{""name"": ""BOSS Revolution"", ""domain"": ""bossrevolution.com"", ""url"": ""https://www.bossrevolution.com/en-us/country/mali/international-mobile-topup"", ""role"": ""provider"", ""financing_responsibility"": ""none"", ""target_relevance"": ""none"", ""quote"": ""Our online top-up platform lets you add airtime credit to mobile phones in over 100 countries with just a few simple clicks. Send mobile airtime and top up digitally using our web or mobile app."", ""source_url"": ""https://www.bossrevolution.com/en-us/country/mali/international-mobile-topup"", ""notes"": ""The company provides international mobile airtime top-up service but does not provide smartphone financing, installment sales, or leasing of smartphones.""}",[],1.0,False,,,[]
tecno-mobile.com,True,0.8,partner_only,https://www.tecno-mobile.com/ml/promotionstore,lists various TECNO Exclusive stores and electronic market sellers in multiple cities but no mention of financing services by TECNO itself,"The retrieved page is a store locator page listing multiple TECNO Exclusive stores and other sellers with no text or indication that TECNO directly offers smartphone financing. The presence of many reseller entities suggests sales through partners. There is no mention of TECNO financing or installment plans directly on the page. Thus, TECNO Smartphones does not appear to be a direct financing provider. The page is best classified as partner_only, with many partner stores selling TECNO products but no direct service evidence from TECNO itself.","{""name"": ""TECNO Smartphones"", ""domain"": ""tecno-mobile.com"", ""url"": ""https://www.tecno-mobile.com/ml/promotionstore"", ""role"": ""Smartphone manufacturer and retailer"", ""financing_responsibility"": ""None indicated"", ""target_relevance"": ""Does not provide smartphone financing directly"", ""quote"": ""promotionstore | TECNO Smartphones ... lists various TECNO Exclusive stores and electronic market sellers in multiple cities but no mention of financing services by TECNO itself"", ""source_url"": ""https://www.tecno-mobile.com/ml/promotionstore"", ""notes"": ""Page lists physical stores and authorized sellers for TECNO smartphones and accessories with contact and location details but does not offer or mention financing services directly.""}",[],0.9,False,,,[]
horonyafinance.com,True,0.9,unknown,https://www.horonyafinance.com/mali-telecommunications-moov-africa-malitel-desormais-sous-le-controle-de-letat,Horonya Finance(HF)) est la principale plateforme d’information économique et financière du Burkina Faso avec une couverture intégrale de l’actualité économique et financière africaine.,"The retrieved page text identifies Horonya Finance as a news and information platform focused on economic and financial news, with no mention of providing smartphone financing or acting as a financing partner. No referenced entities related to smartphone financing or financing responsibilities are present in the chunks. The page does not demonstrate direct provision, financing, underwriting, leasing, or selling of smartphone financing services, nor acting as an aggregator or partner. Therefore, the company is classified as unknown with respect to the target category.","{""name"": ""Horonya Finance"", ""domain"": ""horonyafinance.com"", ""url"": ""https://www.horonyafinance.com/mali-telecommunications-moov-africa-malitel-desormais-sous-le-controle-de-letat"", ""role"": ""Economic and financial news and information platform"", ""financing_responsibility"": ""none"", ""target_relevance"": ""none"", ""quote"": ""Horonya Finance(HF)) est la principale plateforme d’information économique et financière du Burkina Faso avec une couverture intégrale de l’actualité économique et financière africaine."", ""source_url"": ""https://www.horonyafinance.com/mali-telecommunications-moov-africa-malitel-desormais-sous-le-controle-de-letat"", ""notes"": ""The content describes Horonya Finance as a news and information platform without mention of providing or financing smartphone financing services.""}",[],1.0,False,,,[]
agefaumali.com,True,0.9,unknown,https://agefaumali.com/ | https://agefaumali.com/,"Le fonds est collecté, auprès des opérateurs de télécommunications (Moov Africa Malitel, Orange Mali SA et Atel Sa), par l’Autorité Malienne de Régulation des Télécommunications/TIC et Postes | Faciliter la fourniture d’un Accès Universel à l’ensemble de la population malienne grâce à l’utilisation des technologies de l’information et des communications abordables","The provided retrieved page content strongly indicates that AGEFAU’s role is managing a universal access fund to facilitate telecommunications infrastructure and services deployment in Mali. The content mentions funds collected from telecom operators and projects for widespread access, but there is no mention of offering smartphone financing or related consumer installment plans. No companies or partners related to smartphone financing are named. Therefore, the company represented by the domain agefaumali.com does not directly provide the target service smartphone financing. The page cannot be classified as a provider, partner_only, or aggregator with respect to smartphone financing. The best fitting classification is unknown given present evidence.","{""name"": ""AGEFAU - Agence de Gestion du Fonds d'Accès Universel"", ""domain"": ""agefaumali.com"", ""url"": ""https://agefaumali.com/"", ""role"": ""Manager and distributer of Universal Access Funds to facilitate access to telecommunications services and infrastructure across Mali"", ""financing_responsibility"": ""Collects and manages funds from telecom operators to finance universal access projects; does not itself finance or sell smartphone financing services"", ""target_relevance"": ""Not relevant to smartphone financing; focus is on universal access projects like network coverage, telephony access, training, and infrastructure for underserved areas"", ""quote"": ""Le fonds est collecté, auprès des opérateurs de télécommunications (Moov Africa Malitel, Orange Mali SA et Atel Sa), par l’Autorité Malienne de Régulation des Télécommunications/TIC et Postes"", ""source_url"": ""https://agefaumali.com/"", ""notes"": ""AGEFAU acts as a fund management agency for telecom universal access, not as a direct provider or financier of smartphone installment programs; no evidence of selling or financing smartphones""}",[],1.0,False,,,[]
mboasu.com,True,0.9,unknown,https://www.mboasu.com/en/Mali.html,Recharge a mobile in Mali. Recharge mobiles of friends and familly. We have the lowest prices!,"All retrieved content from mboasu.com exclusively describes mobile airtime top-up services. There is no mention or implication that Mboasu provides smartphone financing, leasing, installment sales, or underwriting. No referenced partners or providers related to smartphone financing are mentioned. Therefore, the company is classified as unknown for the target category of smartphone_financing.","{""name"": ""Mboasu"", ""domain"": ""mboasu.com"", ""url"": ""https://www.mboasu.com/en/Mali.html"", ""role"": ""provider"", ""financing_responsibility"": ""none mentioned"", ""target_relevance"": ""none"", ""quote"": ""We have the lowest prices! Recharge a mobile in Mali. Recharge mobiles of friends and familly."", ""source_url"": ""https://www.mboasu.com/en/Mali.html"", ""notes"": ""The page offers mobile recharge services only; no evidence of smartphone financing, installment sales, or related financial services.""}",[],1.0,False,,,[]
waricel.com,True,0.9,unknown,https://www.waricel.com/orange-money-transfer-mali,"Waricel et son service ""International Mobile Money Transfer"" sont réglementés et régulièrement contrôlés par le groupement de lutte contre la criminalité financière du département du Trésor des États-Unis (Department of Treasury’s Financial Crimes Enforcement Network - FinCEN)","The retrieved page content presents Waricel as a provider of an international mobile money transfer service. There is no mention of smartphone financing, leasing, installment sales, or related financial products offered by Waricel or its partners. The target category 'smartphone_financing' is not addressed; thus, the company/domain does not directly provide the target category. No referenced entities related to smartphone financing appear on the page, indicating the focus is solely on money transfer services.","{""name"": ""Waricel"", ""domain"": ""waricel.com"", ""url"": ""https://www.waricel.com/orange-money-transfer-mali"", ""role"": ""provider of international mobile money transfer services"", ""financing_responsibility"": ""none stated or implied for smartphone financing"", ""target_relevance"": ""not relevant"", ""quote"": ""Waricel et son service \""International Mobile Money Transfer\"" sont réglementés et régulièrement contrôlés par le groupement de lutte contre la criminalité financière du département du Trésor des États-Unis (Department of Treasury’s Financial Crimes Enforcement Network - FinCEN)"", ""source_url"": ""https://www.waricel.com/orange-money-transfer-mali"", ""notes"": ""Waricel provides international mobile money transfer services but there is no mention or evidence that it directly provides smartphone financing or any related installment financing service.""}",[],1.0,False,,,[]
topup-balance.com,True,0.95,unknown,https://topup-balance.com/en-ml/mobile-mali | https://topup-balance.com/en-ml/mobile-mali,"TopUp-Balance provides a simple and convenient way to top up your mobile phone balance online, no matter where you are. We guarantee the funds will be credited to your balance — just a few clicks are needed to complete the transaction. | We support more than 10 payment options, including international payment systems and e-wallets. You can also use cryptocurrency payments: Payeer, Perfect Money, MasterCard, VOLET, Visa, Coinbase, CoinPayments, Bitcoin.","The retrieved content from topup-balance.com focuses exclusively on enabling users to top up their mobile phone balances online using various payment methods including cryptocurrencies. No text mentions smartphone financing, provision of smartphones, leasing, installment payments, or any related financial services tied to smartphone purchase or financing. Multiple chunks confirm the service is a top-up service, not a financing provider. Therefore, the company/domain does not directly provide the target category 'smartphone_financing'. No other companies or partners related to smartphone financing are mentioned, so referenced_entities is empty and entity_type is unknown.","{""name"": ""TopUp Balance"", ""domain"": ""topup-balance.com"", ""url"": ""https://topup-balance.com/en-ml/mobile-mali"", ""role"": ""online mobile top-up service provider"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""does not provide smartphone financing"", ""quote"": ""TopUp-Balance provides a simple and convenient way to top up your mobile phone balance online, no matter where you are. We guarantee the funds will be credited to your balance — just a few clicks are needed to complete the transaction."", ""source_url"": ""https://topup-balance.com/en-ml/mobile-mali"", ""notes"": ""The service offers mobile phone top-up and recharge with multiple payment methods including cryptocurrency but does not mention any smartphone financing, installment sales, leasing, or credit provision.""}",[],0.9,False,,,[]
maya.net,True,0.9,unknown,https://maya.net/esim/mali | https://maya.net/esim/mali | https://maya.net/esim/mali,"Travel with unlimited high-speed data in Mali with a prepaid travel eSIM. Instant activation via email, no SIM card required! | Activate any of our Unlimited or Prepaid eSIM plans with your phone's onboard eSIM chip, alongside your existing phone plan. | Does the Mali eSIM include a local phone number? No, our Mali eSIM plans are data only eSIM plans.","Based on all chunks, Maya Mobile operates as a provider of prepaid and unlimited data eSIM plans for travelers in Mali. There is no evidence that Maya Mobile finances smartphones, sells phones on installments, or underwrites smartphone financing. The service is data connectivity only. No partners or other companies related to smartphone financing are mentioned. Therefore, the entity_type is 'unknown' regarding the target category smartphone_financing, since it offers no such service.","{""name"": ""Maya Mobile"", ""domain"": ""maya.net"", ""url"": ""https://maya.net/esim/mali"", ""role"": ""provider"", ""financing_responsibility"": ""none"", ""target_relevance"": ""no"", ""quote"": ""Travel with unlimited high-speed data in Mali with a prepaid travel eSIM. Instant activation via email, no SIM card required!"", ""source_url"": ""https://maya.net/esim/mali"", ""notes"": ""Maya Mobile offers prepaid eSIM data plans for travel, including unlimited and prepaid data plans activated instantly. There is no mention of smartphone financing or installment plans for phones.""}",[],0.9,False,,,[]
rechargemobile.co,True,0.9,unknown,https://www.rechargemobile.co/fr/mali,"Rechargez en ligne votre mobile au Mali - Recharge Mobile Achetez en ligne du crédit téléphonique pour recharger un numéro prépayé au Mali, pour vous ou vos proches.","The retrieved page content only describes Rechargemobile as a mobile airtime top-up service for Mali customers. There is no mention of smartphone financing, installment plans, leasing, or sales of smartphones. No partners or other providers related to smartphone financing are referenced. Therefore, the company/domain cannot be classified as provider, partner_only, or aggregator with respect to the target category 'smartphone_financing'. The best classification based on the evidence is 'unknown'.","{""name"": ""Rechargemobile"", ""domain"": ""rechargemobile.co"", ""url"": ""https://www.rechargemobile.co/fr/mali"", ""role"": ""provider"", ""financing_responsibility"": ""none"", ""target_relevance"": ""none"", ""quote"": ""Rechargez en ligne votre mobile au Mali - Recharge Mobile Achetez en ligne du crédit téléphonique pour recharger un numéro prépayé au Mali, pour vous ou vos proches."", ""source_url"": ""https://www.rechargemobile.co/fr/mali"", ""notes"": ""The page describes Rechargemobile as a service for purchasing mobile airtime credit online but does not mention smartphone financing or installment services.""}",[],1.0,False,,,[]
allo.monisnap.com,True,0.9,unknown,https://allo.monisnap.com/gb/countries/ml/operators/malitel,"Allo offers the number 1 mobile phone top-up service in the world. You can buy prepaid cards to top up your mobile or a friend's who lives abroad. Purchase mobile top-ups to credit minutes, texts or mobile data.","The retrieved page content exclusively describes Allo Monisnap providing mobile phone top-up services (prepaid credit for calls, texts, and data). There is no mention or implication of financing, leasing, installment plans, or smartphone sales and financing. The target category is smartphone_financing, which is not supported by the evidence. No partners or other referenced entities related to smartphone financing were found in the chunks.","{""name"": ""Allo Monisnap"", ""domain"": ""allo.monisnap.com"", ""url"": ""https://allo.monisnap.com/gb/countries/ml/operators/malitel"", ""role"": ""provider"", ""financing_responsibility"": ""company finances and sells prepaid mobile top-ups"", ""target_relevance"": ""irrelevant"", ""quote"": ""Allo offers the number 1 mobile phone top-up service in the world. You can buy prepaid cards to top up your mobile or a friend's who lives abroad. Purchase mobile top-ups to credit minutes, texts or mobile data."", ""source_url"": ""https://allo.monisnap.com/gb/countries/ml/operators/malitel"", ""notes"": ""The page describes Allo Monisnap as providing mobile phone top-up services but does not mention financing or installment services for smartphones or smartphone financing.""}",[],1.0,False,,,[]
dgi.gouv.ml,True,0.95,unknown,https://www.dgi.gouv.ml/,La DGI accompagne les entreprises nouvelles à travers la bonne information et la conduite à tenir pour bien débuter. Accès rapides - Agenda fiscal - Modèles d'annexe - Attestations - Code Général des Impôts - Droits d'enregistrement - Droits de timbres - Remboursements - Recouvrement - Recours - Liste des contribuables actifs,"The retrieved chunks show that the domain dgi.gouv.ml belongs to the Direction Générale des Impôts (DGI) in Mali, primarily a government tax authority. The content exclusively relates to fiscal information, tax obligations, legislative updates, and administrative contact details. There is no indication of the company providing, underwriting, financing, or leasing smartphone financing. No referenced partners or providers related to the target category were found in the retrieved text. Thus, the page company is classified as unknown with respect to smartphone financing.","{""name"": ""DGI Gouv ML"", ""domain"": ""dgi.gouv.ml"", ""url"": ""https://www.dgi.gouv.ml/"", ""role"": ""Government tax and fiscal administration authority in Mali"", ""financing_responsibility"": ""None related to smartphone financing"", ""target_relevance"": ""None"", ""quote"": ""La DGI accompagne les entreprises nouvelles à travers la bonne information et la conduite à tenir pour bien débuter. Accès rapides - Agenda fiscal - Modèles d'annexe - Attestations - Code Général des Impôts - Droits d'enregistrement - Droits de timbres - Remboursements - Recouvrement - Recours - Liste des contribuables actifs"", ""source_url"": ""https://www.dgi.gouv.ml/"", ""notes"": ""The DGI is a government entity focused on tax collection, fiscal information, and related services. No mention or evidence of smartphone financing or installment plans.""}",[],0.95,False,,,[]
financesonefiles.worldbank.org,False,0.1,unknown,https://documents1.worldbank.org/curated/en/411921632203359301/txt/The-Future-of-Work-in-Africa-Harnessing-the-Potential-of-Digital-Technologies-for-All.txt | https://blogs.worldbank.org/en/africacan/digital-financial-services-can-bring-inclusion-and-growth-mali,"Au Kenya, le Groupe de la Banque mondiale et sa branche coréenne, en coopération avec d’autres partenaires de développement, fournissent une aide financière et de conseil à la création d’un écosystème de start-ups, d’entrepreneurs et d’innovateurs en agronomie. | Insights from the World Bank DE4A policy note on Digital financial services (DFS) and the World Bank project to promote access to finance (PAFEEM) highlight the potential to leverage technology in enhancing inclusive growth and recovery in Mali.","The provided retrieved content is from World Bank reports and blog pages discussing digital financial services and agricultural technology projects affiliated with the World Bank. There is no direct mention or evidence that the page company/domain financesonefiles.worldbank.org directly provides smartphone financing, sells smartphones on installments, or underwrites financing for smartphones. The content instead describes developmental programs and financial inclusion projects without direct provisioning. Therefore, the company/domain is classified as unknown with low confidence for providing the target service.","{""name"": ""Financesonefiles Worldbank"", ""domain"": ""financesonefiles.worldbank.org"", ""url"": ""https://financesonefiles.worldbank.org"", ""role"": ""unknown"", ""financing_responsibility"": ""none indicated"", ""target_relevance"": ""none indicated"", ""quote"": ""No clear evidence that financesonefiles.worldbank.org directly provides smartphone financing or related installment services."", ""source_url"": """", ""notes"": ""The retrieved pages are World Bank reports and blog articles about digital financial services and agricultural tech innovations, but do not mention the company or domain financesonefiles.worldbank.org providing smartphone financing.""}",[],0.7,False,,,[]
bceao.int,,0.0,unknown,,,No relevant evidence pages were retrieved for validation.,null,[],0.0,False,,,[]
paybindi.com,True,0.95,provider,https://paybindi.com/ | https://paybindi.com/accueil-mali | https://paybindi.com/,"Obtenez votre smartphone dès aujourd’hui en versant seulement un dépôt initial de 25 %. Réglez le solde en 2x, 3x, 4x, 5x ou 6x versements égaux selon votre plan de paiement préféré : hebdomadaire, bihebdomadaire ou mensuel, sur une période maximale de 6 mois. | Leur processus de paiement échelonné m'a vraiment aidée, surtout avec mon budget serré. Je recommande vivement Paybindi à tous ceux qui recherchent un moyen simple et flexible d'obtenir un smartphone de qualité. | Pour garantir le respect des conditions de paiement, notre technologie PAYBINDI Lock peut verrouiller le smartphone si le solde n’est pas payé selon l’échéancier convenu.","The retrieved content consistently shows Paybindi directly offers smartphone financing via leasing with an option to purchase. Multiple customer testimonials and detailed payment plan descriptions confirm that Paybindi itself is responsible for the financing function, rather than acting as an intermediary or lead generator. There is no mention of separate financing partners providing the service, nor is the page structured as an aggregator listing multiple providers. Hence, Paybindi is classified as a provider.","{""name"": ""Paybindi"", ""domain"": ""paybindi.com"", ""url"": ""https://paybindi.com/"", ""role"": ""Smartphone financing provider offering leasing with option to purchase"", ""financing_responsibility"": ""Directly provides financing via payment plans and leasing options"", ""target_relevance"": ""Directly provides smartphone financing"", ""quote"": ""Obtenez votre smartphone dès aujourd’hui en versant seulement un dépôt initial de 25 %. Réglez le solde en 2x, 3x, 4x, 5x ou 6x versements égaux selon votre plan de paiement préféré : hebdomadaire, bihebdomadaire ou mensuel, sur une période maximale de 6 mois."", ""source_url"": ""https://paybindi.com/"", ""notes"": ""Paybindi offers a leasing with purchase option on smartphones with flexible installment plans up to 6 months, including technology to lock device if payments are missed.""}",[],0.9,False,,,[]
boamali.com,True,0.85,unknown,https://www.boamali.com/,Notre offre particuliers Comptes & Services Prêts ... Prêt Ma Maison Prêt Tous à l’Ecole Prêt TABASKI Prêt Ramadan Prêt consommation Prêt Personnel Prêt Fonxionaria Prêt Vitamine Prêt Véhicule IKAMOBILI,"The Bank of Africa Mali website demonstrates it is a provider of various loan products directly. However, no chunks mention specific smartphone financing products or installment plans for smartphones. The extracted loan types focus on housing, education, consumption, vehicles, and personal loans but omit smartphone financing explicitly. No external partners or aggregator roles are indicated. Therefore, the entity type is 'unknown' since direct provisioning of smartphone financing is not evidenced.","{""name"": ""Bank of Africa - BOA-Mali"", ""domain"": ""boamali.com"", ""url"": ""https://www.boamali.com/"", ""role"": ""provider"", ""financing_responsibility"": ""provides direct financing for various loans"", ""target_relevance"": ""no direct evidence of smartphone financing or leasing services found"", ""quote"": ""Notre offre particuliers Comptes & Services Prêts ... Prêt Ma Maison Prêt Tous à l’Ecole Prêt TABASKI Prêt Ramadan Prêt consommation Prêt Personnel Prêt Fonxionaria Prêt Vitamine Prêt Véhicule IKAMOBILI ..."", ""source_url"": ""https://www.boamali.com/"", ""notes"": ""The site lists multiple loan types (housing, personal, vehicle, consumption, education) but does not specifically mention smartphone financing or installment plans for smartphones.""}",[],0.9,False,,,[]
