domain,validated,confidence,entity_type,evidence_pages,supporting_snippets,reasoning
afgbankmali.com,True,0.8,unknown,https://afgbankmali.com/credit | https://afgbankmali.com/epargne-placements,"Quel montant pour le crédit immobilier ? En fonction de votre projet, de votre apport personnel et de votre capacité de remboursement, votre conseiller détermine le montant du prêt et des mensualités. ... Quel est le taux d’intérêt du prêt immobilier ? Le taux d’intérêt du prêt immobilier est négociable. ... | À son terme, le PEP donne droit à crédit à un taux préférentiel. Il permet d’emprunter à hauteur de deux fois le capital déposé, hors intérêt. Il ne peut excéder 4 000 000 FCFA.","The retrieved pages from the domain afgbankmali.com describe credit and savings products primarily related to real estate loans and general consumer credit but contain no explicit mention or evidence that the company directly provides smartphone financing. There are no indications of direct selling, leasing, underwriting, or installment financing specifically for smartphones. Thus, based on the provided information, the entity type cannot be confirmed as a provider, aggregator, or partner_only for smartphone financing. Since there is no evidence about partners or third-party smartphone financing references either, the classification is unknown."
apple.com,True,0.9,partner_only,https://www.apple.com/fr/shop/browse/financing | https://support.apple.com/fr-ml/guide/apple-card-web-servicing/devf02de526c/web,"Payez en plusieurs fois avec Cetelem. Lors du paiement, vous pourrez choisir les mensualités qui vous conviennent le mieux. Un crédit vous engage et doit être remboursé. Vérifiez vos capacités de remboursement avant de vous engager. | When you purchase an eligible Apple product, you can choose Apple Card Monthly Installments as your payment type at checkout instead of choosing to pay in full.","The retrieved pages show that Apple offers installment payment options through the Apple Card and also provides financing via a third-party provider, Cetelem. Apple does not directly underwrite or finance smartphones on installment but acts as a partner offering financing through these mechanisms. Therefore, the correct classification is partner_only."
trustonic.com,True,0.85,provider,https://www.trustonic.com/device-locking/carriers,"Our carrier device financing platform opens new revenue generation opportunities for telecom carriers in underserved markets, including prepaid plans, reducing the risks of bad debt and missed customer payments. Benefits Say ‘yes’ to more customers with carrier device financing ‘Nudge’ consumers into paying upcoming and outstanding bills with Trustonic. On average, Trustonic helps reduce delinquency and bad debt, in prepaid and postpaid, financed smartphones by 70%. Typically, that allows you to say ‘yes’ to 100% more customers.","The content from Trustonic's domain clearly describes their direct involvement as a provider of smartphone financing solutions through device financing platforms for carriers. They enable customers to pay for smartphones in instalments, managing credit risk and increasing affordability, which matches the criteria for a provider of smartphone financing services. No indications were found that Trustonic only partners with other companies or simply aggregates or lists third-party financing options."
hps-worldwide.com,False,0.3,unknown,https://www.hps-worldwide.com/blog/buy-now-pay-later-shaping-global-credit-and-commerce,"Buy Now, Pay Later is transforming how people finance purchases and how businesses structure payment offerings. With global transaction volumes accelerating across e-commerce and in-store channels, BNPL is moving from niche innovation to mainstream financial infrastructure.","The retrieved page discusses Buy Now, Pay Later trends in general but does not provide evidence that HPS Worldwide directly offers, finances, underwrites, leases, or sells smartphone financing. No explicit mention is found that the company is a provider, aggregator, or partner for smartphone financing specific to their own services."
blogs.worldbank.org,True,0.8,unknown,https://blogs.worldbank.org/en/africacan/digital-financial-services-can-bring-inclusion-and-growth-mali | https://blogs.worldbank.org/fr/africacan/potentiel-des-services-financiers-numeriques-pour-favoriser-inclusion-et-croissance-au-Mali | https://blogs.worldbank.org/fr/africacan/optimiser-les-transferts-monetaires-grace-aux-technologies-mobiles-mali,"Insights from the World Bank DE4A policy note on Digital financial services (DFS) and the World Bank project to promote access to finance ( PAFEEM ) highlight the potential to leverage technology in enhancing inclusive growth and recovery in Mali. DFS played in key role in increasing financial inclusion from 43% to 55% in Sub-Saharan Africa. Thanks to DFS, individuals can make payments, receive remittances, access savings, credit, insurance, and investments. | La téléphonie mobile permet à des personnes comme Moussa non seulement de communiquer, mais aussi d'envoyer de l'argent, d'épargner et d'accéder à l'assurance et au crédit. Plus largement, ... la technologie a la capacité de soutenir une croissance inclusive et le redressement du pays. | Depuis le lancement du projet en 2013, le gouvernement malien, avec le soutien de la Banque mondiale, a déjà accordé des transferts monétaires à plus de 103 000 ménages.","The retrieved pages from blogs.worldbank.org discuss digital financial services, mobile money, credit access, and government-supported social transfers in Mali. However, none of the documents provide evidence that the company or domain directly provides smartphone financing services by offering, underwriting, leasing, or selling smartphones on installments. The content is about digital finance's role in inclusion and policy rather than a direct service provider. Hence, the classification is 'unknown' due to insufficient evidence."
theses.hal.science,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
finances.ml,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
mastercard.com,True,0.9,provider,https://www.mastercard.com/global/en/business/payments/consumer-payments/next-gen-payments/mastercard-installments.html | https://www.mastercard.com/fr/fr/business/payments/consumer-payments/next-gen-payments/mastercard-installments.html,"Card-linked installments Mastercard Installments Payment Services enables issuers to add installments as a feature on their existing card portfolios. Consumers can choose to pay in installments using their existing card, both during purchase and post purchase. | Mastercard Installments permet aux consommateurs de différer leur paiement, en achetant ce dont ils ont besoin et en échelonnant les paiements au fil du temps. Offres de paiement échelonné personnalisables Définissez les durées des versements et les options de remboursement pour offrir des propositions adaptées au client.","The retrieved pages consistently describe Mastercard offering its own installment payment service under 'Mastercard Installments,' allowing consumers to pay in installments using Mastercard card portfolios. The service includes payment deferral, customizable installment plans, and is directly linked to Mastercard’s own financial product offerings. There is no indication that Mastercard is simply a marketplace or only a partner; rather, it directly provides the financing service. Hence, company/domain is classified as a 'provider' with high confidence."
bnda-mali.com,True,0.7,unknown,https://bnda-mali.com/fr/comment-avoir-un-financement-pour-son-projet-au-mali | https://www.bnda-mali.com/fr/produit/prets,"La BNDA vous accorde plusieurs types de crédit pour répondre à vos différents besoins d’Équipement, d’Investissement et autres activités permettant de réaliser vos projets. | BNDA propose notamment des prêts pour des besoins comme le prêt scolaire et le soutien aux PME, mais il n’y a aucune mention explicite du financement de smartphone ou des offres d’achat en plusieurs fois pour ce type de produit.","Based on the retrieved pages, BNDA offers general credit and loan services for projects and investments but there is no clear or explicit evidence that BNDA directly provides or finances smartphones on installments. There is also no indication that BNDA acts as a partner-only or aggregator for smartphone financing. Therefore, the most appropriate classification given the available evidence is 'unknown'."
oumistore.com,False,0.8,unknown,https://oumistore.com/,Vendu avec tacture et garantie ... iPhone 16 Pro Max Etat : 10/10 Capacité : 256GB Face ID : Ok ✅ Batterie : 96% Écran True Tone ✅ 📞: +223 Vendu avec tacture et garantie ... Prix : 750.000 CFA,"The retrieved page from the domain shows direct sales of smartphones, specifically iPhones with guaranteed condition and pricing. However, there is no mention or evidence of smartphone financing services such as installment plans, leasing, or underwriting by the company itself. Hence, the company cannot be classified as a provider or partner_only. It is not an aggregator either. Due to lack of sufficient evidence, the entity type is classified as unknown."
alios-finance.com,False,0.3,unknown,https://www.alios-finance.com/site/fr/mali/countrie.php | https://www.alios-finance.com/site/fr/mali/contact.php,Alios Finance Mali (anciennement connue sous le nom SOMAFI) est une succursale d’Alios Finance Côte d’Ivoire qui propose les solutions de financements suivantes : Crédit-Bail mobilier Location Longue Durée Crédit Investissement Crédit Court Terme | Alios Finance Algérie Burkina Faso Cameroun Côte d’ivoire Gabon Kenya Mali Sénégal Tanzanie Tunisie Zambie Alios finance group,"The retrieved pages describe Alios Finance as a provider of several financial services, including leasing (Crédit-Bail mobilier) and various loans, but there is no explicit evidence from the provided content that Alios Finance directly offers smartphone financing specifically or sells smartphones on installment plans. The information is related to general financing solutions without indication of smartphone financing. Therefore, the entity type cannot be confirmed as a provider, aggregator, or partner_only for smartphone financing. The safe classification is 'unknown' due to insufficient evidence."
findevgateway.org,True,0.8,unknown,https://www.findevgateway.org/fr/publication/2020/07/le-paysage-fintech-malien,"Facteurs clés pour que les FinTechs au Mali réussissent à stimuler l’inclusion financière : développer les compétences des entrepreneurs et renforcer les services de développement d’entreprise destinés aux FinTechs. Les FinTechs peuvent améliorer l’inclusion financière, à condition d’établir des partenariats avec des universités, de renforcer les capacités des incubateurs et d’adopter une réglementation efficace.","The provided retrieved page contains no direct evidence that the company or domain findevgateway.org offers smartphone financing directly. The content only discusses fintech ecosystem and capacity building without mentioning financing, underwriting, leasing, or selling smartphones on installments. Therefore, the entity type is classified as 'unknown' due to insufficient evidence."
bibliosante.ml,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
southsouth.contentfiles.net,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
agenceecofin.com,False,0.1,unknown,https://www.agenceecofin.com/actualites-numerique/0702-125622-les-telecoms-pour-financer-le-developpement-social-le-pari-du-gouvernement-malien | https://www.agenceecofin.com/monetique/0306-119168-mali-le-nombre-d-abonnes-mobile-money-a-augmente-de-150-en-cinq-ans | https://www.agenceecofin.com/operateur/1803-18472-malitel-lance-mobicash-son-service-de-transfert-d-argent-mobile,"Les articles évoquent principalement des partenariats et initiatives dans le secteur numérique et mobile money sans mentionner un service de financement direct de smartphones, ni la vente ou leasing de smartphones en plusieurs versements par Agenceecofin. | L’article parle de la croissance de mobile money et services liés en Afrique, sans indication que Agenceecofin est un fournisseur direct de financement ou crédit pour smartphones. | Le contenu décrit le lancement d’un service de transfert d’argent mobile par Malitel, sans lien avec un service de financement ou leasing direct de smartphones par Agenceecofin.","Based on the retrieved pages, there is no direct evidence that Agenceecofin offers smartphone financing services itself, either by financing, selling on installments, underwriting, or leasing. The content mostly discusses mobile money services and partnerships in the telecom sector but does not describe Agenceecofin as a provider or partner in smartphone financing. Therefore, the entity type is unknown and validation is false with low confidence."
fr.scribd.com,False,0.9,unknown,https://fr.scribd.com/document/721231200/Fiscalite | https://www.scribd.com/document/866356761/Samsung-Mobile-Installment-Rates-01-05-2025 | https://fr.scribd.com/document/876922045/Guide-Acheter-Alibaba-Mali,"Le document traite de la fiscalité pratique des entreprises en Côte d'Ivoire. Il définit notamment les notions fondamentales de l'impôt, les principes et rôles de l'impôt, ainsi que les différents régimes d'imposition existants en Côte d'Ivoire. | The document lists various Samsung camera models with specifications including display size, pixel density, battery capacity, and pricing. Each model has associated prices for both a 12-month installment plan and a first installment amount. | Le document fournit un guide sur l'achat sur Alibaba et AliExpress depuis le Mali, incluant la création de compte, la recherche de produits fiables, les moyens de paiement disponibles, et les options de livraison.","None of the retrieved pages provide evidence that Impôts or the fr.scribd.com domain directly offers smartphone financing, leasing, underwriting, or sales on installment specifically. The documents either discuss unrelated tax topics, product installment pricing unrelated to the company, or general shopping guides. Therefore, the classification is 'unknown' due to insufficient and unrelated evidence."
shop.sosh.fr,True,0.9,provider,https://shop.sosh.fr/mobile/forfaits-mobiles,Sosh vous propose des solutions de financement pour acheter votre appareil seul et régler en plusieurs fois.,"The provided page clearly indicates that Shop Sosh FR offers repeat payment (installment) options to finance the purchase of smartphones directly, fulfilling the criteria for being classified as a provider of smartphone financing. There is no indication that the financing is offered by a separate partner or that the company acts merely as an aggregator or marketplace."
bms-sa.ml,True,0.8,provider,https://bms-sa.ml/faq-aide,"Les prêts : Avance sur salaire, consommation, équipement, immobilier, TABASKI, RAMADAN, scolaire, Nouvelles technologie pour l’achat de smartphones et tablettes (en cours), énergie solaire.","The company directly provides financing for smartphones as part of its loan services according to the FAQ page. This indicates that it is a direct provider of the target category smartphone_financing, as it offers credit for purchases of smartphones and tablets."
gomoworld.com,True,0.9,unknown,https://www.gomoworld.com/fr/destinations/Mali,"z de forfaits de données à partir de 3,99€, avec une couverture fiable et sans engagement. Skip to main content Accueil Destinations Mali eSIM pour Mali Mali 4.7 Avec GoMoWorld, dites adieu aux frais d'itinérance élevés : pas de carte SIM physique, pas de contrats longs, juste une connectivité fluide. Gardez votre numéro actuel et utilisez votre eSIM GoMoWorld pour un accès facile aux données où que vous soyez. Forfaits de données au Mali à partir de 3,99€. Couverture exceptionnelle grâce aux principaux réseaux maliens.","The retrieved page from gomoworld.com only discusses data plans and eSIM services for mobile internet. There is no mention of the company directly providing smartphone financing or related installment services. Therefore, the company's role regarding smartphone_financing is unknown based on the provided evidence."
bamakogadget.com,False,0.1,unknown,https://bamakogadget.com/ | https://bamakogadget.com/shop/categorie/accessoires-auto,Smartphones • TV • Informatique 🚚 Livraison rapide à Bamako Promo ⭐ Best Deals TV & PC au meilleur prix Livraison rapide à Bamako | Téléphones & Accessoires Électroménager Blenders & Mixeurs Accessoires Auto,"The retrieved pages mainly list product categories and promotions for smartphones and electronics but contain no explicit evidence that Bamakogadget directly provides, finances, leases, or sells smartphones on installments, nor that it acts as an aggregator or partner with financing providers. There is insufficient evidence to classify the company as provider, aggregator, or partner_only for smartphone financing."
ubamali.com,True,0.7,unknown,https://www.ubamali.com/ | https://www.ubamali.com/product-services/instant-bills-pay,"Nous proposons une gamme de produits électroniques de vente au détail ... vos informations de compte bancaire... Des solutions d'affaires ... Sélectionnez un intérêt Investissements Choix de carte Type de compte Des économies Les prêts Solutions d'entreprise ... | Instant Bills Pay est une plateforme efficace, sécurisée, rapide et facile à utiliser qui permet aux commerçants de collecter le paiement des factures en ligne auprès des clients.... ce produit est destiné aux entreprises offrant des produits ou service payant sur Internet.","Based on the provided retrieved pages, Ubamali operates as a bank providing digital banking, payment, and loan services, but there is no direct evidence that they finance, lease, sell, or underwrite smartphones specifically or in installments. Therefore, they cannot be classified as a provider. There is also no indication that they act as an aggregator or only refer to partners for smartphone financing. The evidence is sufficiently clear to conclude unknown."
electronicshop.biz,True,0.9,unknown,https://electronicshop.biz/ | https://electronicshop.biz/fr/9-telephone | https://electronicshop.biz/fr/magasins | https://electronicshop.biz/fr/nous-contacter,Smartphones Les meilleurs smartphones du marché aux meilleurs prix pour les clients de la boutique | Téléphone Appelez-nous : 76320733 ... Veuillez nous excuser pour le désagrément. Effectuez une nouvelle recherche | Electronic Shop Niamacoro Cité Unicef Bamako Mali Appelez-nous : 76320733 | Contactez-nous Appelez-nous : 76320733,"Based solely on the retrieved pages, Electronic Shop advertises the sale of smartphones but provides no direct evidence of offering or underwriting smartphone financing or installment sales. There is no indication they act as a provider or partner for financing; nor do they aggregate or list third-party financing options. Therefore, the classification is 'unknown' due to insufficient evidence."
orange.sn,True,0.9,provider,https://www.orange.sn/assistance/search,"Disponible aussi à crédit dans les agences Orange : Acompte : 55 000 F Mensualités : – 3 mois : 50 000 F/mois – 6 mois : 40 000 F/mois. Disponible dans les agences Orange et sur la boutique en ligne. Offrez-vous la puissance photo et la performance avec le Camon 40 chez Orange, au comptant ou à crédit !","The retrieved evidence directly mentions that Orange sells smartphones with financing options (credit at installments) through their own agencies and online store. This matches the criteria for 'provider' since Orange itself offers the target service (smartphone financing) directly. No indication suggests reliance on partners or aggregation only, so the classification as 'provider' with high confidence is justified."
bondeal.org,True,0.8,aggregator,https://www.bondeal.org/ | https://www.bondeal.org/copy-of-acceuil,Comparez et faites vos achats en toute simplicité ! Bénéficiez de prix bas et d'offres exclusives sur une grande variété d'articles. Livraison rapide à Bamako et dans toutes les grandes villes du Mali. | Achetez en toute simplicité tout ce dont vous avez besoin à des prix concurrentiels. Des produits de Qualité à petits prix. Commander vos produits de qualité à des prix moins chers en toute simplicité et securité et payer à la livraison.,"The evidence from the provided pages shows that Bondeal.org is positioned as an e-commerce site or marketplace for online shopping. There is no indication that the company directly offers smartphone financing, installment plans, leasing, underwriting, or similar financial services. The focus is on product purchases with payment on delivery, not on financing. Therefore, the appropriate classification is aggregator."
dgmp.gouv.ml,True,0.9,unknown,https://www.dgi.gouv.ml/reel,"The page consists only of a list of company names, tax status, and other unrelated data with no mention of smartphone financing or related services.","The retrieved page is a list of company names and tax information without any indication that the company or domain provides smartphone financing or any related service. Based on the provided pages and rules, there is insufficient evidence to classify the company as provider, aggregator, or partner_only. Therefore, the correct classification is 'unknown'."
atlantiqueespace.com,False,0.7,unknown,https://atlantiqueespace.com/index.html,Financement de Projets Projets Domestiques Découvert sur Compte – Avance sur Salaire – Avance sur Rappel – Prêt Scolaire – Crédits Conso – Crédit Spécial Noël – Crédit Expres Tabaski – Prêt Ramadan – Projets Immobiliers Crédit Immobilier – CRÉDIT IMMO DIASPORA,"The retrieved page lists various loan and credit products including project financing, consumer credits, and mortgage loans but does not mention any service related to smartphone financing, installment payments on phones, or leasing phones. There is no indication that the company directly offers or underwrites smartphone financing. Also, no evidence shows they aggregate or partner to provide this service. Therefore, based solely on the retrieved page, the classification is unknown and validation is false."
mobile.club,True,0.9,provider,https://www.mobile.club/ | https://www.mobile.club/smartphone,"mobile.club transforme l'usage des smartphones en offrant la possibilité de les louer plutôt que de les acheter. mobile.club propose à la location les derniers modèles d’Apple ou de Samsung à des mensualités raisonnables. Nos tarifs varient de 19,90 euros à 56,90 euros mensuels | À partir de 24,90 € /mois + -∞ € 59 € d’apport... Samsung Galaxy S22 À partir de 17,90 € /mois + -∞ € 49 € d’apport","The company mobile.club clearly offers direct smartphone financing through rental or lease with monthly payments indicated on their domain pages. There is no indication that financing is done by a partner only, nor is it an aggregator site. Thus, the entity type is provider."
cfaoequipment-mali.com,True,0.7,unknown,https://www.cfaoequipment-mali.com/fr/accueil | https://www.cfaoequipment-mali.com/fr/concessions/cfao-equipement-mali,CFAO Equipment Mali Logo Menu Mali Camions Bus Manutention Pneus Service Concession Logo Nos Marques Nos Marques Renault Trucks HINO Trucks King Long TOYOTA Material Handling Bridgestone Techking Camso Schrader Pacific Equipements et carrosseries Goodyear Pirelli SHACMAN Pneus Pneus Service | CFAO Equipement Mali Avenue de l’OUA Près du 7e Arrondissement BP 1655 Bamako (223)44313131 Horaires d'ouverture ... VOIR LA CONCESSION,"The provided pages from the domain cfaoequipment-mali.com primarily focus on vehicles, trucks, buses, handling equipment, tires, and related services. There is no explicit mention that CFAO Equipment Mali offers smartphone financing directly, nor any indication that it is an aggregator or a partner-only provider for this category. Due to the absence of any relevant mention about smartphone financing, the entity type is labeled as 'unknown'."
finapps.tn,True,0.85,provider,https://finapps.tn/services/bnpl-buy-now-pay-later,"At Finapps , our Buy Now, Pay Later (BNPL) solution is designed to give your customers the freedom to split payments into manageable installments — while ensuring full control, security, and integration for banks and merchants. Our BNPL system is fully customizable and integrates seamlessly into your banking infrastructure or merchant application. From credit scoring and customer eligibility to monthly deductions and penalty management — we handle it all.","The provided page explicitly describes Finapps offering a Buy Now, Pay Later service with direct management of credit scoring, eligibility checks, deductions, and penalty management, indicating they directly provide financing on installments. There is no indication that financing is provided only through partners or that Finapps acts solely as a comparison or lead generation site, which supports classifying them as a provider."
baobab.com,True,0.7,unknown,https://baobab.com/ml/credit-entrepreneur,"Baobab offers various credit products such as CRÉDIT PME and CRÉDIT AGRICOLE with different loan amounts and terms, but there is no mention of financing or leasing smartphones or related services.","The retrieved page outlines Baobab's credit offerings focused on business and agricultural loans. There is no direct evidence indicating that Baobab provides financing specifically for smartphones. Therefore, the classification is 'unknown' due to insufficient evidence to classify as provider, aggregator, or partner_only."
combien-coute.net,True,0.9,aggregator,https://www.combien-coute.net/mobile/mali/bamako | https://www.combien-coute.net/mobile/mali,"Découvrez combien coûte un abonnement mensuel à un forfait de téléphonie mobile (avec appels et données) à Bamako : prix moyen, prix minimum et prix maximum. | Découvrez combien coûte un abonnement mensuel à un forfait de téléphonie mobile (avec appels et données) au Mali : prix moyen, prix minimum et prix maximum.","The retrieved pages only provide cost information related to mobile phone subscriptions but do not show any direct involvement of Combien Coute in financing, leasing, underwriting, or selling smartphones or smartphone-related services on installments. Hence, based on the evidence, the company acts as an aggregator or price comparison/information site rather than a direct provider."
republik-retail.fr,False,0.2,unknown,https://www.republik-retail.fr/experience-client/paiement/pratiques/les-chiffres-du-mois-moyens-de-paiement-zoom-sur-le-smartphone-le-bnpl-et-le-paiement-fractionne.html,"Le Buy Now Pay Later séduit déjà près d’un Français sur 5 pour leurs achats online,... le Buy Now Pay Later a le vent en poupe.","The retrieved page only provides general market data about the popularity of Buy Now Pay Later and installment payments in France, referencing demographic usage patterns. There is no explicit statement indicating that Republik Retail FR directly offers smartphone financing or an installment payment service. Therefore, the entity type cannot be confidently assigned as provider, aggregator, or partner_only, and due to insufficient direct evidence, 'unknown' is the most appropriate classification."
wamda.com,True,0.9,partner_only,https://www.wamda.com/en/2025/09/valu-offers-egypt-p2p-bnpl-solution-mobilemasr,"This first-of-its-kind service allows individuals to securely buy and sell mobile phones directly from one another using Valu’s flexible payment plans and MobileMasr’s patented diagnostic technology. ... The buyer can seamlessly select Valu as the payment method, receiving instant confirmation of a payment plan of up to 60 months, plus a limited-time offer of up to 12 months with 0% interest, 0% purchase fees, and 0% down payment.","The retrieved page shows that Valu offers the financing service integrated with MobileMasr's platform for second-hand smartphones, indicating Wamda (the domain) is presenting this partnership. There is no direct evidence that Wamda itself underwrites, sells, leases, or directly finances smartphones; instead, it references a separate partner (Valu). Thus, the correct classification is 'partner_only' with high confidence."
capitalfm.co.ke,True,0.7,unknown,https://www.capitalfm.co.ke/business/2025/09/jumia-watu-credit-unveil-bnpl-model-for-smartphones,"E-commerce platform Jumia has partnered with Watu Credit to roll out a buy now, pay later (BNPL) model that enables Kenyans to access smartphones through flexible financing.","The only information found mentions a partnership by Jumia and Watu Credit for smartphone BNPL financing. There is no indication that Capitalfm itself provides or directly facilitates smartphone financing. As such, based on the retrieved content alone, the entity type is unknown since the evidence is insufficient to classify it as provider, aggregator, or partner_only."
s2mworldwide.com,True,0.6,unknown,https://s2mworldwide.com/en/solution/bnpl,"Buy now, pay later (BNPL) is commonly referred to as interest-free installment credit, enabling consumers to finance their purchases on specific terms at point-of-sale or online.","The only retrieved page discusses BNPL solutions in a general financial services context but does not provide clear or direct evidence that S2mworldwide specifically offers smartphone financing. The content is ambiguous regarding direct provision versus a broader BNPL offering, lacking direct connection to the target category of smartphone financing."
danew.fr,True,0.7,unknown,https://danew.fr/,"Danew - Smartphones, tablettes, image et son - Danew Enregistrez dès à présent votre produit DANEW afin de bénéficier de la pleine garantie de votre matériel et ainsi pouvoir être informé sur nos dernières ...","The retrieved page from the danew.fr domain only shows that Danew sells smartphones and other electronic products. There is no direct mention or evidence of Danew providing smartphone financing services themselves, nor mention of financing partners, marketplaces, or aggregator functions. Therefore, the entity_type is unknown due to insufficient evidence."
intouchgroup.net,True,0.7,unknown,https://www.intouchgroup.net/en/notre-reseaux/mali | https://www.intouchgroup.net/en/notre-reseaux/mali,"Discover our large network of 60,000 TouchPoints What country do you want to contact? Ivory Coast Senegal Guinea Mali Burkina Cameroon | Simplify the daily life of your employees or customers by offering them personalized digital credit solutions and expense management tools adapted to their needs.","The retrieved page for Mali domain from intouchgroup.net provides information about digital credit solutions and a payment network but lacks explicit evidence that the company directly provides smartphone financing services such as financing, underwriting, leasing, or installment sales of smartphones. The provided content is vague and does not confirm the offering of the target category. Therefore, the entity type is best classified as 'unknown' according to the task rules."
studiotamani.org,,0.0,unknown,,,No relevant evidence pages were retrieved for validation.
easy-delivery.com,True,0.9,unknown,https://www.easy-delivery.com/fr/livraison/iphone/mali,"Easy-Delivery fournit une adresse de réexpédition en France ou aux États-unis. Achetez en France ou aux Etats-Unis, nous livrons chez vous","The provided page content only demonstrates that Easy-Delivery offers international delivery and re-shipment services for Apple iPhones but contains no evidence that the company itself directly offers smartphone financing or installment plans. Since no partner financing or aggregator role is described either, the best classification based on the rules and evidence is 'unknown'."
cofinacotedivoire.com,True,0.8,provider,https://www.cofinacotedivoire.com/conditions-generales-de-financement-pour-loctroi-de-smartphone-a-credit-par-cofina,OCTROI DE SMARTPHONE A CREDIT PAR COFINA Vous trouverez ci dessous les conditions générales de financement pour l'octroi de smartphone à crédit par COFINA,"The provided page clearly mentions that COFINA grants smartphones on credit, which means the company directly provides smartphone financing. Therefore, the appropriate entity type is 'provider'. The confidence is relatively high because the evidence is directly from the company's page and explicitly states the service."
cofinamali.com,True,0.7,unknown,https://www.cofinamali.com/,Nos Produits Pack Solo ... Accès au crédit (sous conditions) ... Pack Pro ... Accès au crédit (sous conditions) ... Pack Business ... Accès au crédit (sous conditions) : Plafond illimité,"The retrieved page from cofinamali.com describes various financial products including credit access under conditions, but there is no explicit mention of direct smartphone financing services such as financing the purchase of smartphones, leasing, or selling smartphones on installments. As such, there is insufficient evidence to classify the company as a direct provider, aggregator, or partner only. Therefore, the appropriate classification based on the available evidence is 'unknown'."
sama.finance,True,0.8,unknown,https://sama.finance/,"SAMA Finance ... est l'une des premières institutions de microfinance créées au Mali ... Nous proposons une gamme de produits et services financiers simples, adaptés à vos besoins ... Simulateur de prêt ... Qui sommes-nous ? ... SAMA Finance a pour mission de participer à l'inclusion financière en offrant des services digitaux de microfinance accessibles à tous.","The retrieved page presents Sama Finance as a microfinance provider offering loans and savings products. There is no direct evidence that Sama Finance provides smartphone financing specifically. There is no indication they finance, sell, lease, or underwrite smartphones or smartphone purchases. Since no partner or aggregator relationship is mentioned either, the best classification is 'unknown' due to insufficient or ambiguous evidence."
jazz.com.pk,True,0.9,partner_only,https://jazz.com.pk/jazz-x-kistpay-smartphone-installment-plan,the financed device is the property of Kistpay Private Limited until full and final payment has been received by Kistpay Private Limited ... Kistpay reserves the right to take action including blocking of the mobile phone ... Customer also agree to register and subscribe to Kistpay Anti-theft ... Insurance claim will be settled as per the Takaful insurance company policy to Kistpay Private Limited on behalf of the customer and Kistpay will settle to customer after deducting/settling its dues.,"The retrieved page clearly shows that the smartphone financing installment plan is provided by Kistpay Private Limited, with Jazz facilitating or partnering but not directly providing or underwriting the financing. Therefore, the company/domain should be classified as partner_only for the target category smartphone_financing."
yes.my,True,0.9,provider,https://www.yes.my/iphone,"Own iPhone 17 Pro for RM65/mth Uncapped 5G Data & Speed RM0 upfront payment 0% monthly instalment ... Your next phone, powered by easy financing ... Lowest monthly instalments Get the lowest instalments with 0% interest up to 36 months.","The page clearly shows that yes.my offers smartphones with installment plans, including 0% interest and no upfront payment, which indicates direct financing of smartphones. Therefore, it directly provides the target service of smartphone financing."
intesasanpaolobank.si,True,0.8,unknown,https://www.intesasanpaolobank.si/en/prebivalstvo/mobilna-placila.html,"Mobile payment Replace your wallet with your mobile phone, which now allows you to perform different types of payments. ... You may choose between different options Your mobile phone allows you to use different options of mobile payment. All mobile payments Apple Pay Google Pay Flik withPay ...","The provided page talks about mobile payment services offered by Intesa Sanpaolo Bank, allowing payments via mobile phones using Apple Pay, Google Pay, and Flik. There is no evidence that the bank itself directly provides smartphone financing or installment plans for smartphones. Therefore, it is not a provider, aggregator, or partner_only for the target category. The output is 'unknown' because of insufficient evidence."
isystem.jo,True,0.8,provider,https://isystem.jo/installment,0% installment Trade-in,"The retrieved page from isystem.jo clearly states that the company offers '0% installment' plans for their Apple products, including iPhones. This confirms that Isystem JO directly provides smartphone financing services by allowing customers to purchase phones on installment plans."
jumia.ci,True,0.8,aggregator,https://www.jumia.ci/,"Site d'eCommerce N°1 d'Achat et de Vente en Ligne ✔Smartphones, TVs, Laptops, Réfrigérateurs, Robot de cuisine, Vêtements et plus encore ✔Paiement à la livraison","The provided webpage only shows that Jumia.ci is an online marketplace for phones and other products with payment on delivery, but there is no evidence that the company directly provides smartphone financing services. It is not providing financing itself but acting as a marketplace listing phones for sale. Therefore, it is classified as an aggregator."
dabafinance.com,False,0.9,unknown,https://dabafinance.com/fr/nouvelles/le-mali-introduit-des-taxes-sur-les-tlphones-portables-pour-financer-la-scurit-face--linsurrection-montante,Daba est la première plateforme d'investissement en Afrique pour les marchés privés et publics.,"The provided page discusses taxation and investment platforms related to Daba Finance but offers no evidence of direct involvement in smartphone financing or related services. Thus, based on the retrieved page only, the company's role in the smartphone financing category is unknown and not validated."
agencebio.org,,0.0,unknown,,,"Domain pages were present, but none contained indexable text for validation."
afrimag.net,True,0.8,unknown,https://afrimag.net/lincroyable-boom-mobile-money-mali,the mobile money is a true driver of financial inclusion in Mali... but no direct mention of Afrimag providing smartphone financing or installment sales is present,"The provided retrieved page only mentions mobile money and financial inclusion trends in Mali, without any evidence that Afrimag directly provides or finances smartphones on installments, or acts as an aggregator or partner for such financing. Therefore, the company’s direct involvement in smartphone financing is unknown based on the evidence."
